inning,half,run_diff,outs,base_state,home_win_prob
7,bottom,1,2,2,0.784
7,bottom,2,2,2,0.887
7,bottom,3,2,2,0.943
7,bottom,4,2,2,0.972
7,bottom,5,2,2,0.987
7,bottom,-5,2,3,0.031
7,bottom,-4,2,3,0.061
7,bottom,-3,2,3,0.115
7,bottom,-2,2,3,0.204
7,bottom,-1,2,3,0.342
7,bottom,0,2,3,0.575
7,bottom,1,2,3,0.789
7,bottom,2,2,3,0.89
7,bottom,3,2,3,0.945
7,bottom,4,2,3,0.973
7,bottom,5,2,3,0.987
7,bottom,-5,2,4,0.025
7,bottom,-4,2,4,0.05
7,bottom,-3,2,4,0.097
7,bottom,-2,2,4,0.182
7,bottom,-1,2,4,0.331
7,bottom,0,2,4,0.574
7,bottom,1,2,4,0.788
7,bottom,2,2,4,0.889
7,bottom,3,2,4,0.944
7,bottom,4,2,4,0.973
7,bottom,5,2,4,0.987
7,bottom,-5,2,5,0.032
7,bottom,-4,2,5,0.062
7,bottom,-3,2,5,0.118
7,bottom,-2,2,5,0.21
7,bottom,-1,2,5,0.354
7,bottom,0,2,5,0.587
7,bottom,1,2,5,0.795
7,bottom,2,2,5,0.893
7,bottom,3,2,5,0.946
7,bottom,4,2,5,0.974
7,bottom,5,2,5,0.988
7,bottom,-5,2,6,0.037
7,bottom,-4,2,6,0.072
7,bottom,-3,2,6,0.132
7,bottom,-2,2,6,0.235
7,bottom,-1,2,6,0.376
7,bottom,0,2,6,0.596
7,bottom,1,2,6,0.8
7,bottom,2,2,6,0.896
7,bottom,3,2,6,0.947
7,bottom,4,2,6,0.974
7,bottom,5,2,6,0.988
7,bottom,-5,2,7,0.05
7,bottom,-4,2,7,0.093
7,bottom,-3,2,7,0.16
7,bottom,-2,2,7,0.262
7,bottom,-1,2,7,0.402
7,bottom,0,2,7,0.616
7,bottom,1,2,7,0.81
7,bottom,2,2,7,0.901
7,bottom,3,2,7,0.95
7,bottom,4,2,7,0.976
7,bottom,5,2,7,0.989
8,top,-5,0,0,0.015
8,top,-4,0,0,0.032
8,top,-3,0,0,0.065
8,top,-2,0,0,0.13
8,top,-1,0,0,0.247
8,top,0,0,0,0.5
8,top,1,0,0,0.753
8,top,2,0,0,0.87
8,top,3,0,0,0.935
8,top,4,0,0,0.968
8,top,5,0,0,0.985
8,top,-5,0,1,0.013
8,top,-4,0,1,0.027
8,top,-3,0,1,0.056
8,top,-2,0,1,0.112
8,top,-1,0,1,0.214
8,top,0,0,1,0.432
8,top,1,0,1,0.665
8,top,2,0,1,0.804
8,top,3,0,1,0.894
8,top,4,0,1,0.946
8,top,5,0,1,0.973
8,top,-5,0,2,0.011
8,top,-4,0,2,0.023
8,top,-3,0,2,0.048
8,top,-2,0,2,0.095
8,top,-1,0,2,0.184
8,top,0,0,2,0.366
8,top,1,0,2,0.604
8,top,2,0,2,0.78
8,top,3,0,2,0.882
8,top,4,0,2,0.939
8,top,5,0,2,0.969
8,top,-5,0,3,0.01
8,top,-4,0,3,0.021
8,top,-3,0,3,0.044
8,top,-2,0,3,0.087
8,top,-1,0,3,0.169
8,top,0,0,3,0.338
8,top,1,0,3,0.544
8,top,2,0,3,0.702
8,top,3,0,3,0.821
8,top,4,0,3,0.902
8,top,5,0,3,0.948
8,top,-5,0,4,0.009
8,top,-4,0,4,0.018
8,top,-3,0,4,0.038
8,top,-2,0,4,0.077
8,top,-1,0,4,0.15
8,top,0,0,4,0.293
8,top,1,0,4,0.536
8,top,2,0,4,0.757
8,top,3,0,4,0.872
8,top,4,0,4,0.935
8,top,5,0,4,0.968
8,top,-5,0,5,0.007
8,top,-4,0,5,0.016
8,top,-3,0,5,0.033
8,top,-2,0,5,0.066
8,top,-1,0,5,0.129
8,top,0,0,5,0.254
8,top,1,0,5,0.462
8,top,2,0,5,0.664
8,top,3,0,5,0.798
8,top,4,0,5,0.888
8,top,5,0,5,0.94
8,top,-5,0,6,0.007
8,top,-4,0,6,0.014
8,top,-3,0,6,0.029
8,top,-2,0,6,0.06
8,top,-1,0,6,0.117
8,top,0,0,6,0.231
8,top,1,0,6,0.41
8,top,2,0,6,0.615
8,top,3,0,6,0.779
8,top,4,0,6,0.877
8,top,5,0,6,0.935
8,top,-5,0,7,0.006
8,top,-4,0,7,0.013
8,top,-3,0,7,0.027
8,top,-2,0,7,0.055
8,top,-1,0,7,0.108
8,top,0,0,7,0.213
8,top,1,0,7,0.378
8,top,2,0,7,0.557
8,top,3,0,7,0.706
8,top,4,0,7,0.821
8,top,5,0,7,0.901
8,top,-5,1,0,0.017
8,top,-4,1,0,0.035
8,top,-3,1,0,0.072
8,top,-2,1,0,0.141
8,top,-1,1,0,0.269
8,top,0,1,0,0.546
8,top,1,1,0,0.807
8,top,2,1,0,0.906
8,top,3,1,0,0.956
8,top,4,1,0,0.98
8,top,5,1,0,0.991
8,top,-5,1,1,0.015
8,top,-4,1,1,0.032
8,top,-3,1,1,0.065
8,top,-2,1,1,0.129
8,top,-1,1,1,0.245
8,top,0,1,1,0.497
8,top,1,1,1,0.745
8,top,2,1,1,0.862
8,top,3,1,1,0.931
8,top,4,1,1,0.967
8,top,5,1,1,0.985
8,top,-5,1,2,0.014
8,top,-4,1,2,0.029
8,top,-3,1,2,0.059
8,top,-2,1,2,0.118
8,top,-1,1,2,0.225
8,top,0,1,2,0.454
8,top,1,1,2,0.705
8,top,2,1,2,0.847
8,top,3,1,2,0.923
8,top,4,1,2,0.963
8,top,5,1,2,0.983
8,top,-5,1,3,0.013
8,top,-4,1,3,0.027
8,top,-3,1,3,0.056
8,top,-2,1,3,0.112
8,top,-1,1,3,0.214
8,top,0,1,3,0.431
8,top,1,1,3,0.662
8,top,2,1,3,0.795
8,top,3,1,3,0.886
8,top,4,1,3,0.942
8,top,5,1,3,0.972
8,top,-5,1,4,0.011
8,top,-4,1,4,0.023
8,top,-3,1,4,0.048
8,top,-2,1,4,0.097
8,top,-1,1,4,0.187
8,top,0,1,4,0.37
8,top,1,1,4,0.629
8,top,2,1,4,0.822
8,top,3,1,4,0.911
8,top,4,1,4,0.958
8,top,5,1,4,0.981
8,top,-5,1,5,0.011
8,top,-4,1,5,0.023
8,top,-3,1,5,0.047
8,top,-2,1,5,0.093
8,top,-1,1,5,0.181
8,top,0,1,5,0.359
8,top,1,1,5,0.597
8,top,2,1,5,0.774
8,top,3,1,5,0.876
8,top,4,1,5,0.938
8,top,5,1,5,0.97
8,top,-5,1,6,0.01
8,top,-4,1,6,0.02
8,top,-3,1,6,0.042
8,top,-2,1,6,0.084
8,top,-1,1,6,0.162
8,top,0,1,6,0.324
8,top,1,1,6,0.537
8,top,2,1,6,0.722
8,top,3,1,6,0.85
8,top,4,1,6,0.921
8,top,5,1,6,0.961
8,top,-5,1,7,0.009
8,top,-4,1,7,0.02
8,top,-3,1,7,0.041
8,top,-2,1,7,0.083
8,top,-1,1,7,0.16
8,top,0,1,7,0.32
8,top,1,1,7,0.524
8,top,2,1,7,0.687
8,top,3,1,7,0.806
8,top,4,1,7,0.89
8,top,5,1,7,0.943
8,top,-5,2,0,0.018
8,top,-4,2,0,0.037
8,top,-3,2,0,0.076
8,top,-2,2,0,0.15
8,top,-1,2,0,0.285
8,top,0,2,0,0.58
8,top,1,2,0,0.846
8,top,2,2,0,0.929
8,top,3,2,0,0.969
8,top,4,2,0,0.987
8,top,5,2,0,0.994
8,top,-5,2,1,0.017
8,top,-4,2,1,0.035
8,top,-3,2,1,0.073
8,top,-2,2,1,0.143
8,top,-1,2,1,0.273
8,top,0,2,1,0.554
8,top,1,2,1,0.813
8,top,2,2,1,0.908
8,top,3,2,1,0.958
8,top,4,2,1,0.981
8,top,5,2,1,0.992
8,top,-5,2,2,0.016
8,top,-4,2,2,0.034
8,top,-3,2,2,0.069
8,top,-2,2,2,0.136
8,top,-1,2,2,0.26
8,top,0,2,2,0.526
8,top,1,2,2,0.788
8,top,2,2,2,0.9
8,top,3,2,2,0.954
8,top,4,2,2,0.98
8,top,5,2,2,0.991
8,top,-5,2,3,0.016
8,top,-4,2,3,0.033
8,top,-3,2,3,0.067
8,top,-2,2,3,0.133
8,top,-1,2,3,0.254
8,top,0,2,3,0.514
8,top,1,2,3,0.766
8,top,2,2,3,0.873
8,top,3,2,3,0.936
8,top,4,2,3,0.971
8,top,5,2,3,0.987
8,top,-5,2,4,0.016
8,top,-4,2,4,0.033
8,top,-3,2,4,0.067
8,top,-2,2,4,0.134
8,top,-1,2,4,0.255
8,top,0,2,4,0.515
8,top,1,2,4,0.779
8,top,2,2,4,0.899
8,top,3,2,4,0.954
8,top,4,2,4,0.979
8,top,5,2,4,0.991
8,top,-5,2,5,0.015
8,top,-4,2,5,0.032
8,top,-3,2,5,0.065
8,top,-2,2,5,0.129
8,top,-1,2,5,0.247
8,top,0,2,5,0.499
8,top,1,2,5,0.752
8,top,2,2,5,0.869
8,top,3,2,5,0.935
8,top,4,2,5,0.97
8,top,5,2,5,0.987
8,top,-5,2,6,0.015
8,top,-4,2,6,0.031
8,top,-3,2,6,0.064
8,top,-2,2,6,0.126
8,top,-1,2,6,0.241
8,top,0,2,6,0.488
8,top,1,2,6,0.725
8,top,2,2,6,0.842
8,top,3,2,6,0.923
8,top,4,2,6,0.963
8,top,5,2,6,0.983
8,top,-5,2,7,0.014
8,top,-4,2,7,0.029
8,top,-3,2,7,0.061
8,top,-2,2,7,0.12
8,top,-1,2,7,0.229
8,top,0,2,7,0.464
8,top,1,2,7,0.695
8,top,2,2,7,0.813
8,top,3,2,7,0.895
8,top,4,2,7,0.945
8,top,5,2,7,0.974
8,bottom,-5,0,0,0.018
8,bottom,-4,0,0,0.039
8,bottom,-3,0,0,0.079
8,bottom,-2,0,0,0.156
8,bottom,-1,0,0,0.297
8,bottom,0,0,0,0.605
8,bottom,1,0,0,0.871
8,bottom,2,0,0,0.942
8,bottom,3,0,0,0.975
8,bottom,4,0,0,0.989
8,bottom,5,0,0,0.996
8,bottom,-5,0,1,0.033
8,bottom,-4,0,1,0.066
8,bottom,-3,0,1,0.127
8,bottom,-2,0,1,0.234
8,bottom,-1,0,1,0.395
8,bottom,0,0,1,0.669
8,bottom,1,0,1,0.89
8,bottom,2,0,1,0.951
8,bottom,3,0,1,0.979
8,bottom,4,0,1,0.991
8,bottom,5,0,1,0.996
8,bottom,-5,0,2,0.037
8,bottom,-4,0,2,0.074
8,bottom,-3,0,2,0.142
8,bottom,-2,0,2,0.263
8,bottom,-1,0,2,0.471
8,bottom,0,0,2,0.739
8,bottom,1,0,2,0.909
8,bottom,2,0,2,0.959
8,bottom,3,0,2,0.983
8,bottom,4,0,2,0.993
8,bottom,5,0,2,0.997
8,bottom,-5,0,3,0.062
8,bottom,-4,0,3,0.118
8,bottom,-3,0,3,0.213
8,bottom,-2,0,3,0.35
8,bottom,-1,0,3,0.526
8,bottom,0,0,3,0.754
8,bottom,1,0,3,0.916
8,bottom,2,0,3,0.963
8,bottom,3,0,3,0.984
8,bottom,4,0,3,0.993
8,bottom,5,0,3,0.997
8,bottom,-5,0,4,0.039
8,bottom,-4,0,4,0.078
8,bottom,-3,0,4,0.155
8,bottom,-2,0,4,0.291
8,bottom,-1,0,4,0.557
8,bottom,0,0,4,0.819
8,bottom,1,0,4,0.929
8,bottom,2,0,4,0.969
8,bottom,3,0,4,0.987
8,bottom,4,0,4,0.995
8,bottom,5,0,4,0.998
8,bottom,-5,0,5,0.072
8,bottom,-4,0,5,0.134
8,bottom,-3,0,5,0.24
8,bottom,-2,0,5,0.394
8,bottom,-1,0,5,0.627
8,bottom,0,0,5,0.844
8,bottom,1,0,5,0.94
8,bottom,2,0,5,0.974
8,bottom,3,0,5,0.989
8,bottom,4,0,5,0.995
8,bottom,5,0,5,0.998
8,bottom,-5,0,6,0.078
8,bottom,-4,0,6,0.147
8,bottom,-3,0,6,0.263
8,bottom,-2,0,6,0.455
8,bottom,-1,0,6,0.682
8,bottom,0,0,6,0.857
8,bottom,1,0,6,0.946
8,bottom,2,0,6,0.976
8,bottom,3,0,6,0.99
8,bottom,4,0,6,0.996
8,bottom,5,0,6,0.998
8,bottom,-5,0,7,0.119
8,bottom,-4,0,7,0.213
8,bottom,-3,0,7,0.345
8,bottom,-2,0,7,0.51
8,bottom,-1,0,7,0.704
8,bottom,0,0,7,0.868
8,bottom,1,0,7,0.95
8,bottom,2,0,7,0.978
8,bottom,3,0,7,0.991
8,bottom,4,0,7,0.996
8,bottom,5,0,7,0.998
8,bottom,-5,1,0,0.011
8,bottom,-4,1,0,0.025
8,bottom,-3,1,0,0.054
8,bottom,-2,1,0,0.115
8,bottom,-1,1,0,0.235
8,bottom,0,1,0,0.559
8,bottom,1,1,0,0.858
8,bottom,2,1,0,0.937
8,bottom,3,1,0,0.972
8,bottom,4,1,0,0.988
8,bottom,5,1,0,0.995
8,bottom,-5,1,1,0.019
8,bottom,-4,1,1,0.04
8,bottom,-3,1,1,0.084
8,bottom,-2,1,1,0.167
8,bottom,-1,1,1,0.305
8,bottom,0,1,1,0.606
8,bottom,1,1,1,0.872
8,bottom,2,1,1,0.943
8,bottom,3,1,1,0.975
8,bottom,4,1,1,0.99
8,bottom,5,1,1,0.996
8,bottom,-5,1,2,0.021
8,bottom,-4,1,2,0.045
8,bottom,-3,1,2,0.093
8,bottom,-2,1,2,0.185
8,bottom,-1,1,2,0.355
8,bottom,0,1,2,0.653
8,bottom,1,1,2,0.884
8,bottom,2,1,2,0.948
8,bottom,3,1,2,0.978
8,bottom,4,1,2,0.991
8,bottom,5,1,2,0.996
8,bottom,-5,1,3,0.034
8,bottom,-4,1,3,0.07
8,bottom,-3,1,3,0.138
8,bottom,-2,1,3,0.244
8,bottom,-1,1,3,0.396
8,bottom,0,1,3,0.667
8,bottom,1,1,3,0.89
8,bottom,2,1,3,0.951
8,bottom,3,1,3,0.979
8,bottom,4,1,3,0.991
8,bottom,5,1,3,0.996
8,bottom,-5,1,4,0.024
8,bottom,-4,1,4,0.051
8,bottom,-3,1,4,0.108
8,bottom,-2,1,4,0.216
8,bottom,-1,1,4,0.45
8,bottom,0,1,4,0.744
8,bottom,1,1,4,0.908
8,bottom,2,1,4,0.959
8,bottom,3,1,4,0.982
8,bottom,4,1,4,0.993
8,bottom,5,1,4,0.997
8,bottom,-5,1,5,0.037
8,bottom,-4,1,5,0.075
8,bottom,-3,1,5,0.149
8,bottom,-2,1,5,0.27
8,bottom,-1,1,5,0.479
8,bottom,0,1,5,0.746
8,bottom,1,1,5,0.911
8,bottom,2,1,5,0.96
8,bottom,3,1,5,0.983
8,bottom,4,1,5,0.993
8,bottom,5,1,5,0.997
8,bottom,-5,1,6,0.048
8,bottom,-4,1,6,0.095
8,bottom,-3,1,6,0.181
8,bottom,-2,1,6,0.332
8,bottom,-1,1,6,0.544
8,bottom,0,1,6,0.774
8,bottom,1,1,6,0.92
8,bottom,2,1,6,0.965
8,bottom,3,1,6,0.985
8,bottom,4,1,6,0.994
8,bottom,5,1,6,0.997
8,bottom,-5,1,7,0.069
8,bottom,-4,1,7,0.133
8,bottom,-3,1,7,0.23
8,bottom,-2,1,7,0.365
8,bottom,-1,1,7,0.549
8,bottom,0,1,7,0.773
8,bottom,1,1,7,0.921
8,bottom,2,1,7,0.965
8,bottom,3,1,7,0.985
8,bottom,4,1,7,0.994
8,bottom,5,1,7,0.997
8,bottom,-5,2,0,0.007
8,bottom,-4,2,0,0.017
8,bottom,-3,2,0,0.039
8,bottom,-2,2,0,0.087
8,bottom,-1,2,0,0.189
8,bottom,0,2,0,0.525
8,bottom,1,2,0,0.849
8,bottom,2,2,0,0.932
8,bottom,3,2,0,0.97
8,bottom,4,2,0,0.988
8,bottom,5,2,0,0.995
8,bottom,-5,2,1,0.01
8,bottom,-4,2,1,0.023
8,bottom,-3,2,1,0.052
8,bottom,-2,2,1,0.113
8,bottom,-1,2,1,0.226
8,bottom,0,2,1,0.55
8,bottom,1,2,1,0.856
8,bottom,2,2,1,0.936
8,bottom,3,2,1,0.972
8,bottom,4,2,1,0.988
8,bottom,5,2,1,0.995
8,bottom,-5,2,2,0.011
8,bottom,-4,2,2,0.025
8,bottom,-3,2,2,0.057
8,bottom,-2,2,2,0.122
8,bottom,-1,2,2,0.258
8,bottom,0,2,2,0.581
8,bottom,1,2,2,0.864
8,bottom,2,2,2,0.939
8,bottom,3,2,2,0.973
8,bottom,4,2,2,0.989
8,bottom,5,2,2,0.995
8,bottom,-5,2,3,0.016
8,bottom,-4,2,3,0.036
8,bottom,-3,2,3,0.078
8,bottom,-2,2,3,0.153
8,bottom,-1,2,3,0.28
8,bottom,0,2,3,0.589
8,bottom,1,2,3,0.867
8,bottom,2,2,3,0.941
8,bottom,3,2,3,0.974
8,bottom,4,2,3,0.989
8,bottom,5,2,3,0.996
8,bottom,-5,2,4,0.011
8,bottom,-4,2,4,0.025
8,bottom,-3,2,4,0.057
8,bottom,-2,2,4,0.123
8,bottom,-1,2,4,0.27
8,bottom,0,2,4,0.594
8,bottom,1,2,4,0.867
8,bottom,2,2,4,0.941
8,bottom,3,2,4,0.974
8,bottom,4,2,4,0.989
8,bottom,5,2,4,0.996
8,bottom,-5,2,5,0.016
8,bottom,-4,2,5,0.037
8,bottom,-3,2,5,0.08
8,bottom,-2,2,5,0.158
8,bottom,-1,2,5,0.298
8,bottom,0,2,5,0.606
8,bottom,1,2,5,0.871
8,bottom,2,2,5,0.943
8,bottom,3,2,5,0.975
8,bottom,4,2,5,0.99
8,bottom,5,2,5,0.996
8,bottom,-5,2,6,0.021
8,bottom,-4,2,6,0.045
8,bottom,-3,2,6,0.093
8,bottom,-2,2,6,0.192
8,bottom,-1,2,6,0.326
8,bottom,0,2,6,0.611
8,bottom,1,2,6,0.874
8,bottom,2,2,6,0.944
8,bottom,3,2,6,0.976
8,bottom,4,2,6,0.99
8,bottom,5,2,6,0.996
8,bottom,-5,2,7,0.032
8,bottom,-4,2,7,0.067
8,bottom,-3,2,7,0.126
8,bottom,-2,2,7,0.221
8,bottom,-1,2,7,0.356
8,bottom,0,2,7,0.634
8,bottom,1,2,7,0.881
8,bottom,2,2,7,0.947
8,bottom,3,2,7,0.977
8,bottom,4,2,7,0.99
8,bottom,5,2,7,0.996
9,top,-5,0,0,0.005
9,top,-4,0,0,0.013
9,top,-3,0,0,0.031
9,top,-2,0,0,0.071
9,top,-1,0,0,0.158
9,top,0,0,0,0.5
9,top,1,0,0,0.842
9,top,2,0,0,0.929
9,top,3,0,0,0.969
9,top,4,0,0,0.987
9,top,5,0,0,0.995
9,top,-5,0,1,0.005
9,top,-4,0,1,0.011
9,top,-3,0,1,0.026
9,top,-2,0,1,0.06
9,top,-1,0,1,0.135
9,top,0,0,1,0.418
9,top,1,0,1,0.727
9,top,2,0,1,0.855
9,top,3,0,1,0.933
9,top,4,0,1,0.971
9,top,5,0,1,0.988
9,top,-5,0,2,0.004
9,top,-4,0,2,0.009
9,top,-3,0,2,0.022
9,top,-2,0,2,0.05
9,top,-1,0,2,0.112
9,top,0,0,2,0.328
9,top,1,0,2,0.643
9,top,2,0,2,0.842
9,top,3,0,2,0.927
9,top,4,0,2,0.968
9,top,5,0,2,0.985
9,top,-5,0,3,0.003
9,top,-4,0,3,0.008
9,top,-3,0,3,0.02
9,top,-2,0,3,0.046
9,top,-1,0,3,0.103
9,top,0,0,3,0.309
9,top,1,0,3,0.573
9,top,2,0,3,0.739
9,top,3,0,3,0.858
9,top,4,0,3,0.934
9,top,5,0,3,0.97
9,top,-5,0,4,0.003
9,top,-4,0,4,0.007
9,top,-3,0,4,0.016
9,top,-2,0,4,0.038
9,top,-1,0,4,0.087
9,top,0,0,4,0.225
9,top,1,0,4,0.55
9,top,2,0,4,0.832
9,top,3,0,4,0.926
9,top,4,0,4,0.969
9,top,5,0,4,0.987
9,top,-5,0,5,0.002
9,top,-4,0,5,0.006
9,top,-3,0,5,0.014
9,top,-2,0,5,0.033
9,top,-1,0,5,0.074
9,top,0,0,5,0.194
9,top,1,0,5,0.462
9,top,2,0,5,0.713
9,top,3,0,5,0.842
9,top,4,0,5,0.924
9,top,5,0,5,0.964
9,top,-5,0,6,0.002
9,top,-4,0,6,0.005
9,top,-3,0,6,0.012
9,top,-2,0,6,0.029
9,top,-1,0,6,0.067
9,top,0,0,6,0.179
9,top,1,0,6,0.391
9,top,2,0,6,0.646
9,top,3,0,6,0.832
9,top,4,0,6,0.918
9,top,5,0,6,0.963
9,top,-5,0,7,0.002
9,top,-4,0,7,0.005
9,top,-3,0,7,0.012
9,top,-2,0,7,0.027
9,top,-1,0,7,0.061
9,top,0,0,7,0.165
9,top,1,0,7,0.365
9,top,2,0,7,0.577
9,top,3,0,7,0.737
9,top,4,0,7,0.855
9,top,5,0,7,0.932
9,top,-5,1,0,0.006
9,top,-4,1,0,0.014
9,top,-3,1,0,0.034
9,top,-2,1,0,0.078
9,top,-1,1,0,0.174
9,top,0,1,0,0.558
9,top,1,1,0,0.913
9,top,2,1,0,0.966
9,top,3,1,0,0.987
9,top,4,1,0,0.995
9,top,5,1,0,0.998
9,top,-5,1,1,0.005
9,top,-4,1,1,0.013
9,top,-3,1,1,0.031
9,top,-2,1,1,0.07
9,top,-1,1,1,0.157
9,top,0,1,1,0.498
9,top,1,1,1,0.831
9,top,2,1,1,0.917
9,top,3,1,1,0.967
9,top,4,1,1,0.987
9,top,5,1,1,0.995
9,top,-5,1,2,0.005
9,top,-4,1,2,0.012
9,top,-3,1,2,0.028
9,top,-2,1,2,0.064
9,top,-1,1,2,0.142
9,top,0,1,2,0.438
9,top,1,1,2,0.776
9,top,2,1,2,0.91
9,top,3,1,2,0.963
9,top,4,1,2,0.985
9,top,5,1,2,0.994
9,top,-5,1,3,0.005
9,top,-4,1,3,0.011
9,top,-3,1,3,0.026
9,top,-2,1,3,0.06
9,top,-1,1,3,0.135
9,top,0,1,3,0.421
9,top,1,1,3,0.725
9,top,2,1,3,0.841
9,top,3,1,3,0.921
9,top,4,1,3,0.969
9,top,5,1,3,0.988
9,top,-5,1,4,0.004
9,top,-4,1,4,0.009
9,top,-3,1,4,0.022
9,top,-2,1,4,0.05
9,top,-1,1,4,0.113
9,top,0,1,4,0.321
9,top,1,1,4,0.673
9,top,2,1,4,0.901
9,top,3,1,4,0.96
9,top,4,1,4,0.985
9,top,5,1,4,0.994
9,top,-5,1,5,0.004
9,top,-4,1,5,0.009
9,top,-3,1,5,0.021
9,top,-2,1,5,0.049
9,top,-1,1,5,0.11
9,top,0,1,5,0.319
9,top,1,1,5,0.635
9,top,2,1,5,0.835
9,top,3,1,5,0.92
9,top,4,1,5,0.968
9,top,5,1,5,0.987
9,top,-5,1,6,0.003
9,top,-4,1,6,0.008
9,top,-3,1,6,0.019
9,top,-2,1,6,0.043
9,top,-1,1,6,0.098
9,top,0,1,6,0.284
9,top,1,1,6,0.555
9,top,2,1,6,0.769
9,top,3,1,6,0.899
9,top,4,1,6,0.955
9,top,5,1,6,0.981
9,top,-5,1,7,0.003
9,top,-4,1,7,0.008
9,top,-3,1,7,0.019
9,top,-2,1,7,0.043
9,top,-1,1,7,0.097
9,top,0,1,7,0.286
9,top,1,1,7,0.548
9,top,2,1,7,0.726
9,top,3,1,7,0.841
9,top,4,1,7,0.919
9,top,5,1,7,0.967
9,top,-5,2,0,0.006
9,top,-4,2,0,0.015
9,top,-3,2,0,0.037
9,top,-2,2,0,0.084
9,top,-1,2,0,0.186
9,top,0,2,0,0.602
9,top,1,2,0,0.965
9,top,2,2,0,0.989
9,top,3,2,0,0.996
9,top,4,2,0,0.999
9,top,5,2,0,1.0
9,top,-5,2,1,0.006
9,top,-4,2,1,0.015
9,top,-3,2,1,0.035
9,top,-2,2,1,0.079
9,top,-1,2,1,0.177
9,top,0,2,1,0.57
9,top,1,2,1,0.922
9,top,2,2,1,0.965
9,top,3,2,1,0.989
9,top,4,2,1,0.997
9,top,5,2,1,0.999
9,top,-5,2,2,0.006
9,top,-4,2,2,0.014
9,top,-3,2,2,0.033
9,top,-2,2,2,0.075
9,top,-1,2,2,0.167
9,top,0,2,2,0.53
9,top,1,2,2,0.888
9,top,2,2,2,0.963
9,top,3,2,2,0.988
9,top,4,2,2,0.996
9,top,5,2,2,0.999
9,top,-5,2,3,0.006
9,top,-4,2,3,0.013
9,top,-3,2,3,0.032
9,top,-2,2,3,0.073
9,top,-1,2,3,0.163
9,top,0,2,3,0.52
9,top,1,2,3,0.86
9,top,2,2,3,0.927
9,top,3,2,3,0.968
9,top,4,2,3,0.99
9,top,5,2,3,0.997
9,top,-5,2,4,0.006
9,top,-4,2,4,0.013
9,top,-3,2,4,0.032
9,top,-2,2,4,0.073
9,top,-1,2,4,0.163
9,top,0,2,4,0.513
9,top,1,2,4,0.875
9,top,2,2,4,0.966
9,top,3,2,4,0.989
9,top,4,2,4,0.996
9,top,5,2,4,0.999
9,top,-5,2,5,0.005
9,top,-4,2,5,0.013
9,top,-3,2,5,0.031
9,top,-2,2,5,0.071
9,top,-1,2,5,0.158
9,top,0,2,5,0.499
9,top,1,2,5,0.841
9,top,2,2,5,0.927
9,top,3,2,5,0.969
9,top,4,2,5,0.99
9,top,5,2,5,0.997
9,top,-5,2,6,0.005
9,top,-4,2,6,0.013
9,top,-3,2,6,0.03
9,top,-2,2,6,0.069
9,top,-1,2,6,0.154
9,top,0,2,6,0.493
9,top,1,2,6,0.803
9,top,2,2,6,0.889
9,top,3,2,6,0.962
9,top,4,2,6,0.986
9,top,5,2,6,0.995
9,top,-5,2,7,0.005
9,top,-4,2,7,0.012
9,top,-3,2,7,0.029
9,top,-2,2,7,0.065
9,top,-1,2,7,0.146
9,top,0,2,7,0.464
9,top,1,2,7,0.769
9,top,2,2,7,0.859
9,top,3,2,7,0.927
9,top,4,2,7,0.967
9,top,5,2,7,0.989
9,bottom,-5,0,0,0.007
9,bottom,-4,0,0,0.016
9,bottom,-3,0,0,0.038
9,bottom,-2,0,0,0.087
9,bottom,-1,0,0,0.194
9,bottom,0,0,0,0.634
9,bottom,-5,0,1,0.015
9,bottom,-4,0,1,0.036
9,bottom,-3,0,1,0.083
9,bottom,-2,0,1,0.177
9,bottom,-1,0,1,0.328
9,bottom,0,0,1,0.708
9,bottom,-5,0,2,0.018
9,bottom,-4,0,2,0.04
9,bottom,-3,0,2,0.089
9,bottom,-2,0,2,0.193
9,bottom,-1,0,2,0.438
9,bottom,0,0,2,0.807
9,bottom,-5,0,3,0.037
9,bottom,-4,0,3,0.081
9,bottom,-3,0,3,0.173
9,bottom,-2,0,3,0.312
9,bottom,-1,0,3,0.5
9,bottom,0,0,3,0.805
9,bottom,-5,0,4,0.016
9,bottom,-4,0,4,0.039
9,bottom,-3,0,4,0.092
9,bottom,-2,0,4,0.206
9,bottom,-1,0,4,0.563
9,bottom,0,0,4,0.921
9,bottom,-5,0,5,0.044
9,bottom,-4,0,5,0.092
9,bottom,-3,0,5,0.192
9,bottom,-2,0,5,0.343
9,bottom,-1,0,5,0.643
9,bottom,0,0,5,0.93
9,bottom,-5,0,6,0.046
9,bottom,-4,0,6,0.101
9,bottom,-3,0,6,0.205
9,bottom,-2,0,6,0.431
9,bottom,-1,0,6,0.721
9,bottom,0,0,6,0.926
9,bottom,-5,0,7,0.083
9,bottom,-4,0,7,0.176
9,bottom,-3,0,7,0.314
9,bottom,-2,0,7,0.494
9,bottom,-1,0,7,0.731
9,bottom,0,0,7,0.931
9,bottom,-5,1,0,0.002
9,bottom,-4,1,0,0.006
9,bottom,-3,1,0,0.017
9,bottom,-2,1,0,0.043
9,bottom,-1,1,0,0.108
9,bottom,0,1,0,0.577
9,bottom,-5,1,1,0.006
9,bottom,-4,1,1,0.016
9,bottom,-3,1,1,0.042
9,bottom,-2,1,1,0.103
9,bottom,-1,1,1,0.206
9,bottom,0,1,1,0.632
